Time, IndividualID, AgeYears, Gender, IsAdult, Home_NodeID, From_NodeID, To_NodeID, MigrationType, Event
0,321,39.9887,M,T,4,4,2,regional,Emigrating
0,322,96.4528,M,T,4,4,1,local,Emigrating
0,328,37.3886,M,T,4,4,5,local,Emigrating
0,334,110.485,F,T,4,4,9,regional,Emigrating
0,335,119.702,F,T,4,4,7,regional,Emigrating
0,336,63.1556,M,T,4,4,7,local,Emigrating
0,338,36.6308,M,T,4,4,5,local,Emigrating
0,388,28.6098,M,T,4,4,5,local,Emigrating
0,341,98.3825,F,T,4,4,7,regional,Emigrating
0,344,26.6531,M,T,4,4,7,local,Emigrating
0,347,72.8827,M,T,4,4,5,local,Emigrating
0,354,113.743,F,T,4,4,8,regional,Emigrating
0,361,82.1377,F,T,4,4,7,regional,Emigrating
0,363,31.2583,M,T,4,4,1,local,Emigrating
0,368,26.6603,F,T,4,4,2,regional,Emigrating
0,370,18.259,M,T,4,4,7,local,Emigrating
0,375,81.1668,F,T,4,4,8,regional,Emigrating
0,206,51.0753,M,T,3,3,4,regional,Emigrating
0,212,88.5935,F,T,3,3,6,local,Emigrating
0,299,40.3965,F,T,3,3,6,local,Emigrating
0,213,55.5077,F,T,3,3,2,local,Emigrating
0,297,40.5843,M,T,3,3,4,regional,Emigrating
0,296,75.6426,M,T,3,3,4,regional,Emigrating
0,218,55.7323,F,T,3,3,6,regional,Emigrating
0,219,47.9975,F,T,3,3,4,regional,Emigrating
0,226,67.0546,M,T,3,3,5,regional,Emigrating
0,292,100.974,F,T,3,3,8,regional,Emigrating
0,291,48.63,M,T,3,3,4,regional,Emigrating
0,230,97.7386,F,T,3,3,6,local,Emigrating
0,233,52.493,F,T,3,3,4,regional,Emigrating
0,236,111.87,F,T,3,3,9,regional,Emigrating
0,287,94.9989,F,T,3,3,7,regional,Emigrating
0,240,109.496,M,T,3,3,8,regional,Emigrating
0,243,100.474,M,T,3,3,7,regional,Emigrating
0,247,80.2906,F,T,3,3,6,local,Emigrating
0,252,107.589,M,T,3,3,9,regional,Emigrating
0,258,119.366,M,T,3,3,7,regional,Emigrating
0,262,112.311,F,T,3,3,8,regional,Emigrating
0,280,98.6664,F,T,3,3,9,regional,Emigrating
0,263,73.7282,M,T,3,3,5,regional,Emigrating
0,266,85.674,F,T,3,3,6,local,Emigrating
0,267,82.1302,M,T,3,3,7,regional,Emigrating
0,271,73.6771,F,T,3,3,4,regional,Emigrating
0,103,63.2026,F,T,2,2,6,regional,Emigrating
0,110,58.9146,M,T,2,2,6,regional,Emigrating
0,199,84.6656,M,T,2,2,7,regional,Emigrating
0,113,87.3265,F,T,2,2,7,regional,Emigrating
0,115,105.126,M,T,2,2,7,regional,Emigrating
0,119,59.5635,F,T,2,2,5,regional,Emigrating
0,126,52.3855,M,T,2,2,5,regional,Emigrating
0,131,29.0432,M,T,2,2,3,local,Emigrating
0,135,66.571,F,T,2,2,4,regional,Emigrating
0,192,104.67,M,T,2,2,3,local,Emigrating
0,191,17.2947,M,T,2,2,3,local,Emigrating
0,138,97.1738,M,T,2,2,5,local,Emigrating
0,189,115.055,M,T,2,2,1,local,Emigrating
0,188,44.103,M,T,2,2,3,local,Emigrating
0,187,80.3277,F,T,2,2,9,regional,Emigrating
0,186,67.3919,M,T,2,2,5,regional,Emigrating
0,148,100.075,M,T,2,2,8,regional,Emigrating
0,149,79.5974,F,T,2,2,4,regional,Emigrating
0,151,50.793,F,T,2,2,5,regional,Emigrating
0,182,71.1928,F,T,2,2,4,regional,Emigrating
0,152,51.7614,M,T,2,2,1,local,Emigrating
0,180,103.242,M,T,2,2,8,regional,Emigrating
0,153,86.5658,M,T,2,2,7,regional,Emigrating
0,157,118.854,F,T,2,2,7,regional,Emigrating
0,158,23.6291,M,T,2,2,1,local,Emigrating
0,176,9.95909,M,F,2,2,5,local,Emigrating
0,159,85.8974,F,T,2,2,9,regional,Emigrating
0,160,91.4779,M,T,2,2,1,local,Emigrating
0,161,66.7293,F,T,2,2,4,regional,Emigrating
0,165,5.00159,M,F,2,2,5,local,Emigrating
0,166,22.0278,M,T,2,2,1,local,Emigrating
0,3,84.2603,M,T,1,1,8,regional,Emigrating
0,8,88.4575,F,T,1,1,4,local,Emigrating
0,10,79.9281,F,T,1,1,6,regional,Emigrating
0,98,44.5677,F,T,1,1,4,regional,Emigrating
0,13,50.8828,F,T,1,1,5,regional,Emigrating
0,96,103.944,F,T,1,1,7,regional,Emigrating
0,95,67.6863,F,T,1,1,5,regional,Emigrating
0,16,63.3116,F,T,1,1,4,regional,Emigrating
0,93,96.3178,F,T,1,1,8,regional,Emigrating
0,22,43.1814,M,T,1,1,4,regional,Emigrating
0,25,50.1648,M,T,1,1,5,regional,Emigrating
0,28,5.98881,F,F,1,1,4,local,Emigrating
0,89,81.3092,M,T,1,1,9,regional,Emigrating
0,35,43.957,F,T,1,1,4,regional,Emigrating
0,87,85.4245,M,T,1,1,8,regional,Emigrating
0,40,82.55,F,T,1,1,9,regional,Emigrating
0,41,84.4766,F,T,1,1,8,regional,Emigrating
0,43,47.7739,M,T,1,1,6,regional,Emigrating
0,47,48.1975,F,T,1,1,4,local,Emigrating
0,49,89.8622,F,T,1,1,4,local,Emigrating
0,57,109.923,F,T,1,1,7,regional,Emigrating
0,58,100.336,M,T,1,1,7,regional,Emigrating
0,63,83.5576,F,T,1,1,2,local,Emigrating
0,67,62.6666,M,T,1,1,4,regional,Emigrating
0,73,61.3371,M,T,1,1,6,regional,Emigrating
1,816,68.3873,M,T,9,9,4,regional,Emigrating
1,879,85.8174,F,T,9,9,8,local,Emigrating
1,868,103.933,F,T,9,9,8,local,Emigrating
1,876,48.3971,M,T,9,9,4,regional,Emigrating
1,334,110.488,F,T,4,9,8,local,Emigrating
1,702,44.7237,M,T,8,8,7,local,Emigrating
1,800,80.6337,M,T,8,8,5,local,Emigrating
1,707,23.5491,F,T,8,8,3,regional,Emigrating
1,709,74.8151,M,T,8,8,5,local,Emigrating
1,710,47.6842,M,T,8,8,6,regional,Emigrating
1,870,70.8439,F,T,9,8,4,regional,Emigrating
1,713,15.31,M,T,8,8,1,regional,Emigrating
1,718,65.3598,F,T,8,8,4,regional,Emigrating
1,794,34.4754,M,T,8,8,2,regional,Emigrating
1,723,70.5456,F,T,8,8,5,regional,Emigrating
1,724,91.886,M,T,8,8,7,local,Emigrating
1,728,2.43536,M,F,8,8,1,regional,Emigrating
1,729,11.5269,M,F,8,8,2,regional,Emigrating
1,791,40.5264,M,T,8,8,5,regional,Emigrating
1,734,11.6228,M,F,8,8,9,local,Emigrating
1,422,78.4646,F,T,5,8,4,regional,Emigrating
1,741,4.35989,F,F,8,8,2,regional,Emigrating
1,780,74.6294,F,T,8,8,6,regional,Emigrating
1,314,99.7599,M,T,4,8,9,local,Emigrating
1,778,73.0695,F,T,8,8,4,regional,Emigrating
1,763,111.766,M,T,8,8,7,local,Emigrating
1,764,86.0599,M,T,8,8,7,local,Emigrating
1,240,109.499,M,T,3,8,7,local,Emigrating
1,180,103.244,M,T,2,8,7,local,Emigrating
1,606,48.4869,F,T,7,7,4,regional,Emigrating
1,697,41.7987,F,T,7,7,8,local,Emigrating
1,613,19.0081,M,T,7,7,1,regional,Emigrating
1,695,61.492,F,T,7,7,4,regional,Emigrating
1,693,15.3968,M,T,7,7,1,regional,Emigrating
1,762,52.8487,M,T,8,7,5,regional,Emigrating
1,621,102.192,F,T,7,7,8,local,Emigrating
1,545,88.0404,F,T,6,7,4,local,Emigrating
1,624,73.8788,F,T,7,7,4,local,Emigrating
1,625,8.50751,F,F,7,7,3,regional,Emigrating
1,628,33.9142,M,T,7,7,2,regional,Emigrating
1,688,26.4499,M,T,7,7,2,regional,Emigrating
1,637,56.6503,M,T,7,7,6,regional,Emigrating
1,640,53.7339,F,T,7,7,5,regional,Emigrating
1,648,55.8083,F,T,7,7,8,local,Emigrating
1,341,98.3852,F,T,4,7,4,local,Emigrating
1,654,29.7684,M,T,7,7,3,regional,Emigrating
1,659,35.91,M,T,7,7,3,regional,Emigrating
1,370,18.2617,M,T,4,7,3,regional,Emigrating
1,668,73.2558,M,T,7,7,4,regional,Emigrating
1,675,45.9045,F,T,7,7,6,regional,Emigrating
1,96,103.946,F,T,1,7,4,local,Emigrating
1,501,20.4919,F,T,6,6,1,regional,Emigrating
1,502,2.68985,F,F,6,6,1,regional,Emigrating
1,503,107.79,M,T,6,6,8,regional,Emigrating
1,508,10.6145,M,F,6,6,9,local,Emigrating
1,509,66.8013,M,T,6,6,9,local,Emigrating
1,589,108.591,M,T,6,6,9,local,Emigrating
1,518,107.394,M,T,6,6,3,local,Emigrating
1,840,85.6236,F,T,9,6,8,regional,Emigrating
1,587,88.5233,M,T,6,6,7,regional,Emigrating
1,532,93.3467,M,T,6,6,3,local,Emigrating
1,535,21.0806,M,T,6,6,2,regional,Emigrating
1,607,47.0366,M,T,7,6,9,local,Emigrating
1,578,9.02412,F,F,6,6,3,regional,Emigrating
1,572,104.507,F,T,6,6,7,regional,Emigrating
1,551,80.0906,M,T,6,6,9,local,Emigrating
1,570,16.3266,M,T,6,6,9,local,Emigrating
1,568,77.8822,M,T,6,6,3,local,Emigrating
1,564,93.903,F,T,6,6,9,regional,Emigrating
1,73,61.3399,M,T,1,6,9,local,Emigrating
1,498,95.1102,F,T,5,5,8,local,Emigrating
1,497,82.8838,M,T,5,5,9,regional,Emigrating
1,408,6.36495,M,F,5,5,2,regional,Emigrating
1,412,16.4643,F,T,5,5,1,regional,Emigrating
1,416,101.113,M,T,5,5,8,regional,Emigrating
1,493,84.6377,M,T,5,5,8,regional,Emigrating
1,418,14.4934,M,F,5,5,1,regional,Emigrating
1,421,60.0296,F,T,5,5,2,local,Emigrating
1,488,79.515,F,T,5,5,4,local,Emigrating
1,428,5.33558,F,F,5,5,6,local,Emigrating
1,596,117.436,M,T,6,5,8,regional,Emigrating
1,485,83.8896,F,T,5,5,2,local,Emigrating
1,432,28.465,F,T,5,5,3,regional,Emigrating
1,437,110.063,F,T,5,5,7,regional,Emigrating
1,439,66.8495,F,T,5,5,4,local,Emigrating
1,440,105.445,M,T,5,5,8,regional,Emigrating
1,441,92.2517,M,T,5,5,7,regional,Emigrating
1,442,104.375,F,T,5,5,8,regional,Emigrating
1,445,20.0612,F,T,5,5,4,local,Emigrating
1,446,29.6127,F,T,5,5,1,regional,Emigrating
1,453,86.9825,M,T,5,5,8,regional,Emigrating
1,454,80.0783,F,T,5,5,9,regional,Emigrating
1,462,53.6566,F,T,5,5,8,local,Emigrating
1,463,102.494,F,T,5,5,7,regional,Emigrating
1,467,87.3452,M,T,5,5,8,regional,Emigrating
1,165,5.00433,M,F,2,5,1,regional,Emigrating
1,301,106.756,F,T,4,4,9,regional,Emigrating
1,304,10.0623,M,F,4,4,2,regional,Emigrating
1,399,115.715,F,T,4,4,9,regional,Emigrating
1,397,42.6115,M,T,4,4,1,local,Emigrating
1,739,47.4175,M,T,8,4,7,local,Emigrating
1,318,96.8056,M,T,4,4,7,local,Emigrating
1,608,34.8239,F,T,7,4,2,regional,Emigrating
1,324,102.834,M,T,4,4,7,regional,Emigrating
1,327,35.2823,M,T,4,4,5,local,Emigrating
1,329,6.37167,M,F,4,4,1,local,Emigrating
1,331,67.4456,M,T,4,4,5,local,Emigrating
1,333,10.1083,M,F,4,4,3,regional,Emigrating
1,389,99.3616,M,T,4,4,8,regional,Emigrating
1,337,39.1522,F,T,4,4,1,regional,Emigrating
1,340,96.6571,F,T,4,4,9,regional,Emigrating
1,342,105.667,M,T,4,4,9,regional,Emigrating
1,349,28.5321,F,T,4,4,2,regional,Emigrating
1,352,33.0363,F,T,4,4,3,regional,Emigrating
1,353,20.321,F,T,4,4,2,regional,Emigrating
1,383,36.5721,M,T,4,4,1,local,Emigrating
1,359,81.2623,F,T,4,4,7,regional,Emigrating
1,382,25.2882,M,T,4,4,1,regional,Emigrating
1,362,25.3863,M,T,4,4,2,regional,Emigrating
1,364,4.34581,M,F,4,4,1,local,Emigrating
1,380,18.0854,M,T,4,4,5,local,Emigrating
1,369,20.5396,F,T,4,4,1,regional,Emigrating
1,376,89.3721,F,T,4,4,9,regional,Emigrating
1,201,44.5153,M,T,3,3,4,regional,Emigrating
1,830,22.438,F,T,9,3,6,local,Emigrating
1,300,78.3152,M,T,3,3,5,regional,Emigrating
1,732,38.1115,F,T,8,3,2,local,Emigrating
1,211,118.647,F,T,3,3,8,regional,Emigrating
1,736,30.4147,F,T,8,3,6,local,Emigrating
1,298,55.901,F,T,3,3,2,local,Emigrating
1,295,58.4326,M,T,3,3,5,regional,Emigrating
1,633,4.43779,F,F,7,3,6,local,Emigrating
1,217,3.59528,F,F,3,3,2,local,Emigrating
1,221,56.0332,F,T,3,3,6,local,Emigrating
1,223,43.3676,M,T,3,3,5,regional,Emigrating
1,224,97.5514,F,T,3,3,2,local,Emigrating
1,289,49.4665,F,T,3,3,4,regional,Emigrating
1,582,59.7827,M,T,6,3,5,regional,Emigrating
1,288,67.2924,F,T,3,3,6,regional,Emigrating
1,235,51.5283,M,T,3,3,5,regional,Emigrating
1,237,63.5401,F,T,3,3,2,local,Emigrating
1,245,51.6815,M,T,3,3,4,regional,Emigrating
1,558,54.2368,M,T,6,3,5,regional,Emigrating
1,283,65.3295,F,T,3,3,4,regional,Emigrating
1,251,37.3567,F,T,3,3,2,local,Emigrating
1,256,73.0089,F,T,3,3,5,regional,Emigrating
1,260,118.186,F,T,3,3,2,local,Emigrating
1,279,118.795,F,T,3,3,6,local,Emigrating
1,272,49.7565,F,T,3,3,2,local,Emigrating
1,273,69.0383,F,T,3,3,2,local,Emigrating
1,274,75.1915,M,T,3,3,4,regional,Emigrating
1,104,115.062,F,T,2,2,9,regional,Emigrating
1,805,37.3692,M,T,9,2,1,local,Emigrating
1,197,41.7657,M,T,2,2,6,regional,Emigrating
1,121,75.0704,M,T,2,2,3,local,Emigrating
1,123,23.1361,M,T,2,2,5,local,Emigrating
1,127,70.121,F,T,2,2,4,regional,Emigrating
1,129,115.371,M,T,2,2,9,regional,Emigrating
1,132,95.212,M,T,2,2,3,local,Emigrating
1,136,73.7416,F,T,2,2,6,regional,Emigrating
1,140,90.0787,F,T,2,2,9,regional,Emigrating
1,147,107.911,M,T,2,2,8,regional,Emigrating
1,514,26.3228,M,T,6,2,3,local,Emigrating
1,499,3.44476,M,F,5,2,1,local,Emigrating
1,179,107.605,F,T,2,2,8,regional,Emigrating
1,154,115.459,F,T,2,2,8,regional,Emigrating
1,175,26.9682,M,T,2,2,5,local,Emigrating
1,172,51.0519,M,T,2,2,1,local,Emigrating
1,169,68.4427,M,T,2,2,1,local,Emigrating
1,100,90.1615,F,T,1,1,9,regional,Emigrating
1,9,32.8626,F,T,1,1,2,local,Emigrating
1,97,104.284,F,T,1,1,2,local,Emigrating
1,94,39.3737,F,T,1,1,4,local,Emigrating
1,92,1.37283,F,F,1,1,4,local,Emigrating
1,18,118.572,M,T,1,1,7,regional,Emigrating
1,19,109.475,M,T,1,1,7,regional,Emigrating
1,20,51.957,M,T,1,1,4,regional,Emigrating
1,27,98.6484,F,T,1,1,2,local,Emigrating
1,32,84.7832,M,T,1,1,9,regional,Emigrating
1,33,78.017,F,T,1,1,4,regional,Emigrating
1,86,53.7071,M,T,1,1,6,regional,Emigrating
1,82,80.2433,M,T,1,1,8,regional,Emigrating
1,48,105.62,F,T,1,1,8,regional,Emigrating
1,59,100.205,F,T,1,1,7,regional,Emigrating
1,65,68.3079,M,T,1,1,5,regional,Emigrating
1,77,0.706502,F,F,1,1,2,local,Emigrating
1,152,51.7642,M,T,2,1,4,regional,Emigrating
1,69,48.8003,F,T,1,1,4,regional,Emigrating
1,71,17.8656,F,T,1,1,4,local,Emigrating
1,76,1.54573,F,F,1,1,4,local,Emigrating
2,806,43.2562,F,T,9,9,6,local,Emigrating
2,807,73.6291,F,T,9,9,6,local,Emigrating
2,814,74.4523,M,T,9,9,5,regional,Emigrating
2,508,10.6173,M,F,6,9,3,regional,Emigrating
2,896,83.6347,F,T,9,9,6,local,Emigrating
2,890,3.9723,M,F,9,9,3,regional,Emigrating
2,841,8.17623,F,F,9,9,2,regional,Emigrating
2,847,103.143,F,T,9,9,6,local,Emigrating
2,852,29.1921,F,T,9,9,2,regional,Emigrating
2,858,91.0217,F,T,9,9,6,local,Emigrating
2,862,2.43407,F,F,9,9,2,regional,Emigrating
2,781,47.1186,M,T,8,9,4,regional,Emigrating
2,159,85.9029,F,T,2,9,6,local,Emigrating
2,340,96.6599,F,T,4,9,8,local,Emigrating
2,854,13.6879,F,F,9,8,3,regional,Emigrating
2,875,76.7716,F,T,9,8,6,regional,Emigrating
2,712,73.9639,F,T,8,8,6,regional,Emigrating
2,715,63.9908,F,T,8,8,5,regional,Emigrating
2,716,15.7487,M,T,8,8,9,local,Emigrating
2,492,116.908,M,T,5,8,9,local,Emigrating
2,744,117.448,M,T,8,8,5,local,Emigrating
2,748,100.454,M,T,8,8,7,local,Emigrating
2,782,61.115,M,T,8,8,5,local,Emigrating
2,770,9.48646,M,F,8,8,2,regional,Emigrating
2,772,84.0989,M,T,8,8,7,local,Emigrating
2,493,84.6404,M,T,5,8,5,local,Emigrating
2,596,117.439,M,T,6,8,9,local,Emigrating
2,467,87.348,M,T,5,8,9,local,Emigrating
2,735,36.2856,M,T,8,7,2,regional,Emigrating
2,696,19.5444,M,T,7,7,1,regional,Emigrating
2,609,94.1984,F,T,7,7,4,local,Emigrating
2,615,96.9749,F,T,7,7,4,local,Emigrating
2,619,50.3434,M,T,7,7,4,regional,Emigrating
2,691,20.5998,M,T,7,7,2,regional,Emigrating
2,690,8.72872,F,F,7,7,8,local,Emigrating
2,630,52.3923,M,T,7,7,4,regional,Emigrating
2,689,87.0068,F,T,7,7,8,local,Emigrating
2,634,31.143,M,T,7,7,3,regional,Emigrating
2,635,45.3407,M,T,7,7,5,regional,Emigrating
2,396,65.119,M,T,4,7,6,regional,Emigrating
2,650,41.0597,F,T,7,7,6,regional,Emigrating
2,651,53.3348,M,T,7,7,4,regional,Emigrating
2,361,82.1432,F,T,4,7,8,local,Emigrating
2,359,81.2651,F,T,4,7,4,local,Emigrating
2,663,11.8328,M,F,7,7,2,regional,Emigrating
2,664,27.1579,F,T,7,7,2,regional,Emigrating
2,681,28.5498,F,T,7,7,8,local,Emigrating
2,677,108.926,F,T,7,7,8,local,Emigrating
2,157,118.859,F,T,2,7,8,local,Emigrating
2,893,29.6778,F,T,9,6,3,regional,Emigrating
2,586,76.3176,M,T,6,6,3,local,Emigrating
2,529,101.012,F,T,6,6,8,regional,Emigrating
2,637,56.6531,M,T,7,6,5,local,Emigrating
2,539,27.1479,F,T,6,6,2,regional,Emigrating
2,546,103.906,F,T,6,6,8,regional,Emigrating
2,550,99.9512,F,T,6,6,7,regional,Emigrating
2,559,80.8583,F,T,6,6,9,regional,Emigrating
2,767,56.8272,F,T,8,5,4,local,Emigrating
2,413,79.6628,F,T,5,5,8,local,Emigrating
2,414,106.77,M,T,5,5,8,regional,Emigrating
2,424,96.3533,F,T,5,5,8,regional,Emigrating
2,487,83.9873,M,T,5,5,9,regional,Emigrating
2,429,116.845,M,T,5,5,8,regional,Emigrating
2,640,53.7366,F,T,7,5,8,local,Emigrating
2,538,98.4349,M,T,6,5,9,regional,Emigrating
2,433,30.0725,M,T,5,5,3,regional,Emigrating
2,328,37.3941,M,T,4,5,1,regional,Emigrating
2,388,28.6153,M,T,4,5,2,regional,Emigrating
2,448,51.7631,F,T,5,5,2,local,Emigrating
2,477,53.1069,F,T,5,5,6,local,Emigrating
2,468,22.0291,M,T,5,5,3,regional,Emigrating
2,469,109.114,M,T,5,5,9,regional,Emigrating
2,471,6.24592,M,F,5,5,1,regional,Emigrating
2,472,38.74,M,T,5,5,2,regional,Emigrating
2,813,55.8243,M,T,9,4,5,local,Emigrating
2,307,89.2424,F,T,4,4,7,regional,Emigrating
